alpha,perturb_target,layer_spec,num_examples,kl_p_to_q,kl_q_to_p,js,tv,accept_mass,top1_match,top5_overlap,draft_prob_on_target_top1,target_prob_on_target_top1,gen_exact_match,gen_prefix_match_len
0.01,values,layer_23,32,0.0004114441178302286,0.00041055095584852097,0.0001026949516180764,0.006494917138866185,0.9935053009539843,1.0,0.9812500011175871,0.6285459818318486,0.6265926496125758,0.78125,14.21875
0.03,values,layer_23,32,0.0005699981824989209,0.0005684525741287416,0.00014224476579727252,0.00867552029944818,0.9913247041404247,1.0,0.993750000372529,0.6270476635545492,0.6265926496125758,0.875,15.09375
0.1,values,layer_23,32,0.0011451680367997596,0.0011193718788149454,0.00028258101521316803,0.012256589056278244,0.9877436403185129,1.0,0.9750000014901161,0.6277586854994297,0.6265926496125758,0.8125,14.40625
0.0,keys,layer_24,32,7.974449545145035e-09,7.974449545145035e-09,-3.4994506316159135e-09,0.0,1.0000002104789019,1.0,1.0,0.6265926496125758,0.6265926496125758,1.0,16.0
0.01,keys,layer_24,32,0.00035345816868570523,0.00035363219193840223,8.835507077975535e-05,0.005592259777984054,0.9944079630076885,1.0,0.993750000372529,0.6266940196510404,0.6265926496125758,0.8125,14.53125
0.03,keys,layer_24,32,0.000686693892077983,0.0006832400724476884,0.00017118839077312487,0.010649425675524071,0.9893507901579142,1.0,0.9875000007450581,0.6306745882611722,0.6265926496125758,0.90625,15.3125
0.1,keys,layer_24,32,0.0006780065110660871,0.0006753794485518938,0.0001690593117658068,0.00953824913722201,0.9904619883745909,1.0,0.9812500011175871,0.6290701571851969,0.6265926496125758,0.8125,14.40625
0.0,values,layer_24,32,7.974449545145035e-09,7.974449545145035e-09,-3.4994506316159135e-09,0.0,1.0000002104789019,1.0,1.0,0.6265926496125758,0.6265926496125758,1.0,16.0
0.01,values,layer_24,32,0.00038568619974910234,0.0003858023339233796,9.639229980606956e-05,0.006418658356068363,0.9935815669596195,1.0,0.9875000007450581,0.6262524991761893,0.6265926496125758,0.9375,15.6875
0.03,values,layer_24,32,0.00044218280862295956,0.00043943760635123397,0.00011014666768804915,0.006939656666986593,0.993060577660799,1.0,0.993750000372529,0.6285890217404813,0.6265926496125758,0.875,14.90625
0.1,values,layer_24,32,0.001066064264648503,0.0010518196150997028,0.0002643965382560509,0.012999192445477092,0.9870010279119015,1.0,0.9750000014901161,0.6274316851049662,0.6265926496125758,0.8125,14.34375
0.0,keys,layer_25,32,7.974449545145035e-09,7.974449545145035e-09,-3.4994506316159135e-09,0.0,1.0000002104789019,1.0,1.0,0.6265926496125758,0.6265926496125758,1.0,16.0
0.01,keys,layer_25,32,0.00041272340656028916,0.00040974237236213185,0.00010276598080238841,0.006701882392121661,0.9932983629405499,1.0,0.9875000007450581,0.6278019361197948,0.6265926496125758,0.8125,14.375
0.03,keys,layer_25,32,0.0005066104332343002,0.0005032020652322444,0.00012618159310306964,0.007975167185009013,0.9920250531286001,1.0,0.9875000007450581,0.6296911062672734,0.6265926496125758,0.84375,15.0
0.1,keys,layer_25,32,0.000971674595461991,0.0009688199576771694,0.00024215240068770072,0.01330809811315703,0.9866921212524176,1.0,0.9812500011175871,0.6296073920093477,0.6265926496125758,0.78125,13.96875
0.0,values,layer_25,32,7.974449545145035e-09,7.974449545145035e-09,-3.4994506316159135e-09,0.0,1.0000002104789019,1.0,1.0,0.6265926496125758,0.6265926496125758,1.0,16.0
0.01,values,layer_25,32,0.0003472653440041995,0.0003482506506173877,8.690542292200121e-05,0.005990327625340797,0.9940099027007818,1.0,0.993750000372529,0.6253183418884873,0.6265926496125758,0.90625,15.15625
0.03,values,layer_25,32,0.00043926812196559695,0.0004396661744010544,0.00010981479661609228,0.007255559621853536,0.9927446749061346,1.0,0.9812500011175871,0.6266985253896564,0.6265926496125758,0.84375,14.90625
0.1,values,layer_25,32,0.0014238338489462876,0.001360381436455782,0.00034564128359448887,0.014557943147337937,0.9854422770440578,1.0,0.9750000014901161,0.6275867079384625,0.6265926496125758,0.6875,13.15625
0.0,keys,layer_26,32,7.974449545145035e-09,7.974449545145035e-09,-3.4994506316159135e-09,0.0,1.0000002104789019,1.0,1.0,0.6265926496125758,0.6265926496125758,1.0,16.0
0.01,keys,layer_26,32,0.0003483107976318678,0.00034566663175183976,8.671140296323543e-05,0.005897860952643441,0.99410236813128,1.0,0.993750000372529,0.6262922042515129,0.6265926496125758,0.8125,14.5
0.03,keys,layer_26,32,0.0004711262638803504,0.0004684877795009257,0.00011741125485276172,0.007720267457898444,0.9922799523919821,1.0,0.9875000007450581,0.6274159939493984,0.6265926496125758,0.84375,14.8125
0.1,keys,layer_26,32,0.0012300431634741926,0.0012356815649354758,0.0003077201285037745,0.012574613975175453,0.9874256048351526,0.96875,0.9812500011175871,0.6238598411437124,0.6265926496125758,0.78125,13.8125
0.0,values,layer_26,32,7.974449545145035e-09,7.974449545145035e-09,-3.4994506316159135e-09,0.0,1.0000002104789019,1.0,1.0,0.6265926496125758,0.6265926496125758,1.0,16.0
0.01,values,layer_26,32,0.00032403664002345067,0.00032108824185428375,8.060535924236945e-05,0.005354898060701885,0.9946453347802162,1.0,0.9875000007450581,0.627976888557896,0.6265926496125758,0.84375,14.6875
0.03,values,layer_26,32,0.0004816044207816006,0.0004829642943047219,0.00012052086500613512,0.007955904529723057,0.9920443445444107,1.0,0.9875000007450581,0.6257544152904302,0.6265926496125758,0.90625,15.0625
0.1,values,layer_26,32,0.0008482057709215951,0.0008421966322202934,0.0002111248811331734,0.010024910654010455,0.9899753052741289,1.0,0.9875000007450581,0.6283503128215671,0.6265926496125758,0.71875,13.875
0.0,keys,layer_27,32,7.974449545145035e-09,7.974449545145035e-09,-3.4994506316159135e-09,0.0,1.0000002104789019,1.0,1.0,0.6265926496125758,0.6265926496125758,1.0,16.0
0.01,keys,layer_27,32,0.00017881996503099629,0.00017711198140091255,4.4475944525723676e-05,0.002965298749437295,0.9970349241048098,1.0,0.993750000372529,0.6273245753254741,0.6265926496125758,0.96875,15.8125
0.03,keys,layer_27,32,0.00035849877949889475,0.0003566548635776101,8.935311414504099e-05,0.005730442152355408,0.9942697919905186,1.0,1.0,0.6279503654222935,0.6265926496125758,0.875,14.875
0.1,keys,layer_27,32,0.0006614240177622577,0.0006592003292640314,0.00016486726987574585,0.008987267187762882,0.9910129588097334,1.0,0.9812500011175871,0.6259053393732756,0.6265926496125758,0.9375,15.5
0.0,values,layer_27,32,7.974449545145035e-09,7.974449545145035e-09,-3.4994506316159135e-09,0.0,1.0000002104789019,1.0,1.0,0.6265926496125758,0.6265926496125758,1.0,16.0
0.01,values,layer_27,32,0.00020935573413982667,0.0002094338353515468,5.232607115934762e-05,0.0033568842383147057,0.9966433327645063,1.0,1.0,0.6266990543808788,0.6265926496125758,0.96875,15.75
0.03,values,layer_27,32,0.00013693209085274827,0.00013869911268593604,3.4424774304708805e-05,0.002205949756788783,0.997794259339571,1.0,0.993750000372529,0.6259731946047395,0.6265926496125758,0.9375,15.375
0.1,values,layer_27,32,0.0003587692491358041,0.00035540907432007884,8.923696161300398e-05,0.0058503654490209556,0.9941498562693596,1.0,0.993750000372529,0.6266723026055843,0.6265926496125758,0.9375,15.53125
0.0,keys,layer_3,32,7.974449545145035e-09,7.974449545145035e-09,-3.4994506316159135e-09,0.0,1.0000002104789019,1.0,1.0,0.6265926496125758,0.6265926496125758,1.0,16.0
0.01,keys,layer_3,32,0.0005473005755902705,0.0005438847184962015,0.00013633832132597945,0.00841832982359847,0.9915819000452757,1.0,0.993750000372529,0.6266863297205418,0.6265926496125758,0.875,15.3125
0.03,keys,layer_3,32,0.0006185168622891979,0.0006172949471761058,0.0001544109430824392,0.009372728351308979,0.9906275011599064,1.0,0.993750000372529,0.625779930036515,0.6265926496125758,0.90625,15.28125
0.1,keys,layer_3,32,0.0007020766309864257,0.0007018044466917672,0.00017537523450172898,0.009666520257496813,0.9903337229043245,1.0,0.993750000372529,0.6266541623044759,0.6265926496125758,0.84375,14.65625
0.0,values,layer_3,32,7.974449545145035e-09,7.974449545145035e-09,-3.4994506316159135e-09,0.0,1.0000002104789019,1.0,1.0,0.6265926496125758,0.6265926496125758,1.0,16.0
0.01,values,layer_3,32,0.0006247431655026503,0.0006215235581095158,0.00015572104227601358,0.009828032894802163,0.9901721812784672,1.0,0.993750000372529,0.626885207137093,0.6265926496125758,0.875,15.125
0.03,values,layer_3,32,0.0005915634665569769,0.0005932081391790689,0.0001480305435634932,0.009073937086213846,0.9909262917935848,1.0,0.9875000007450581,0.6260224350262433,0.6265926496125758,0.8125,14.78125
0.1,values,layer_3,32,0.0010783931989237772,0.0010626395649353526,0.0002672779429886418,0.010861413708653345,0.989138800650835,0.96875,0.993750000372529,0.6267039687372744,0.6265926496125758,0.75,13.71875
0.0,keys,layer_4,32,7.974449545145035e-09,7.974449545145035e-09,-3.4994506316159135e-09,0.0,1.0000002104789019,1.0,1.0,0.6265926496125758,0.6265926496125758,1.0,16.0
0.01,keys,layer_4,32,0.0006116278659362706,0.0006073004629456591,0.00015231635848067526,0.00981023058102437,0.9901899546384811,1.0,1.0,0.6280984955374151,0.6265926496125758,0.78125,14.59375
0.03,keys,layer_4,32,0.0006670005221920405,0.0006633979518682054,0.00016619648308058288,0.008763991248031289,0.9912362452596426,1.0,0.993750000372529,0.6278293528594077,0.6265926496125758,0.875,15.125
0.1,keys,layer_4,32,0.0008380384372799199,0.0008404069053540297,0.00020949662334146524,0.010729430900937587,0.9892707969993353,1.0,0.9875000007450581,0.6276303955819458,0.6265926496125758,0.75,14.03125
0.0,values,layer_4,32,7.974449545145035e-09,7.974449545145035e-09,-3.4994506316159135e-09,0.0,1.0000002104789019,1.0,1.0,0.6265926496125758,0.6265926496125758,1.0,16.0
0.01,values,layer_4,32,0.0006913027346371337,0.0006899882012305625,0.00017256592511216695,0.010239014535272872,0.9897612128406763,1.0,0.9812500011175871,0.6244740944821388,0.6265926496125758,0.90625,15.53125
0.03,values,layer_4,32,0.00045126887424373763,0.0004495474602634886,0.00011255991102387952,0.006952753601922268,0.993047459051013,1.0,0.9812500011175871,0.6265982990153134,0.6265926496125758,0.78125,14.21875
0.1,values,layer_4,32,0.0007075563946443708,0.0007056030252385881,0.00017656033305968322,0.010499806182906468,0.9895004034042358,1.0,0.9875000007450581,0.6261297438759357,0.6265926496125758,0.75,14.375
0.0,keys,layer_5,32,7.974449545145035e-09,7.974449545145035e-09,-3.4994506316159135e-09,0.0,1.0000002104789019,1.0,1.0,0.6265926496125758,0.6265926496125758,1.0,16.0
0.01,keys,layer_5,32,0.0005530341746364797,0.0005492207061905674,0.00013772588245153372,0.008828969908108775,0.9911712296307087,1.0,0.993750000372529,0.6288150385953486,0.6265926496125758,0.84375,14.75
0.03,keys,layer_5,32,0.0005824980086117648,0.0005826155881720751,0.00014558531070463232,0.009333412417390718,0.990666838362813,1.0,0.9812500011175871,0.6252436975482851,0.6265926496125758,0.875,15.0625
0.1,keys,layer_5,32,0.0008389791236140809,0.0008400199288303156,0.00020974196841905268,0.01081970124732834,0.9891805183142424,1.0,0.993750000372529,0.6255224726628512,0.6265926496125758,0.8125,14.59375
0.0,values,layer_5,32,7.974449545145035e-09,7.974449545145035e-09,-3.4994506316159135e-09,0.0,1.0000002104789019,1.0,1.0,0.6265926496125758,0.6265926496125758,1.0,16.0
0.01,values,layer_5,32,0.0006245429663778168,0.0006269678009545032,0.00015637432620252412,0.009958958138327034,0.9900412671267986,1.0,0.993750000372529,0.6246148340869695,0.6265926496125758,0.8125,14.625
0.03,values,layer_5,32,0.0005537985709906934,0.000549324013519481,0.00013782717389076993,0.007495649983638941,0.992504583671689,1.0,0.993750000372529,0.6285712930839509,0.6265926496125758,0.875,14.65625
0.1,values,layer_5,32,0.0008394500703161611,0.0008326065524499882,0.0002088692740613851,0.009943326690518006,0.9900569077581167,1.0,0.993750000372529,0.6272516201715916,0.6265926496125758,0.8125,14.375
0.0,keys,layer_6,32,7.974449545145035e-09,7.974449545145035e-09,-3.4994506316159135e-09,0.0,1.0000002104789019,1.0,1.0,0.6265926496125758,0.6265926496125758,1.0,16.0
0.01,keys,layer_6,32,0.0007501791201036667,0.0007439136265219304,0.0001866709099473951,0.010627795621758196,0.9893724210560322,1.0,0.993750000372529,0.6291321944445372,0.6265926496125758,0.84375,15.09375
0.03,keys,layer_6,32,0.0006453228069176475,0.000641738539883363,0.000160794164251854,0.009541389814330614,0.9904588311910629,1.0,0.993750000372529,0.6271176908630878,0.6265926496125758,0.875,15.09375
0.1,keys,layer_6,32,0.001012950778033428,0.0010125960183984262,0.00025302770187352053,0.013213830641234381,0.9867863692343235,1.0,0.9875000007450581,0.6263105303514749,0.6265926496125758,0.84375,14.6875
0.0,values,layer_6,32,7.974449545145035e-09,7.974449545145035e-09,-3.4994506316159135e-09,0.0,1.0000002104789019,1.0,1.0,0.6265926496125758,0.6265926496125758,1.0,16.0
0.01,values,layer_6,32,0.0005559120124303263,0.0005552546087415067,0.00013883459705255063,0.008389969697873312,0.9916102644056082,1.0,0.993750000372529,0.6266449571121484,0.6265926496125758,0.84375,14.875
0.03,values,layer_6,32,0.0008433849188804743,0.000827511591808161,0.00020873069340865413,0.010826583617017604,0.9891736228018999,1.0,0.993750000372529,0.6298889860045165,0.6265926496125758,0.84375,14.59375
0.1,values,layer_6,32,0.000723758739098912,0.0007192536101285896,0.00018028312808127112,0.010659967345645782,0.9893402624875307,1.0,0.993750000372529,0.6264190510846674,0.6265926496125758,0.875,14.90625
0.0,keys,layer_7,32,7.974449545145035e-09,7.974449545145035e-09,-3.4994506316159135e-09,0.0,1.0000002104789019,1.0,1.0,0.6265926496125758,0.6265926496125758,1.0,16.0
0.01,keys,layer_7,32,0.0006549963218844823,0.000655546308337307,0.00016374540414432204,0.009626700347098449,0.9903735127300024,1.0,1.0,0.626202548854053,0.6265926496125758,0.90625,15.53125
0.03,keys,layer_7,32,0.0005656620442096028,0.0005625240923166075,0.0001409558352207796,0.008514297460692433,0.9914859216660261,1.0,1.0,0.6276997397653759,0.6265926496125758,0.90625,15.15625
0.1,keys,layer_7,32,0.001208549137402315,0.0011844893725196926,0.0002985573379135076,0.012805937291886949,0.9871942773461342,1.0,0.993750000372529,0.6280408392194659,0.6265926496125758,0.90625,14.96875
0.0,values,layer_7,32,7.974449545145035e-09,7.974449545145035e-09,-3.4994506316159135e-09,0.0,1.0000002104789019,1.0,1.0,0.6265926496125758,0.6265926496125758,1.0,16.0
0.01,values,layer_7,32,0.0006133400342775985,0.000611348136885681,0.00015302497745750543,0.009757373361935606,0.9902428537607193,1.0,0.9875000007450581,0.6282382505014539,0.6265926496125758,0.78125,14.375
0.03,values,layer_7,32,0.0006044795952675486,0.0006035803450856747,0.00015095765000694428,0.009562302832819114,0.9904379136860371,1.0,0.9750000014901161,0.6265348179731518,0.6265926496125758,0.8125,14.4375
0.1,values,layer_7,32,0.0006219903952171535,0.0006191744751617989,0.00015508587546264607,0.009652137870034494,0.9903480838984251,1.0,0.993750000372529,0.6274176968727261,0.6265926496125758,0.875,15.125
0.0,keys,layer_8,32,7.974449545145035e-09,7.974449545145035e-09,-3.4994506316159135e-09,0.0,1.0000002104789019,1.0,1.0,0.6265926496125758,0.6265926496125758,1.0,16.0
0.01,keys,layer_8,32,0.0005166450994948946,0.0005170043505913213,0.0001291477600453561,0.00818439523698089,0.9918158277869225,1.0,0.993750000372529,0.6269011395052075,0.6265926496125758,0.71875,14.03125
0.03,keys,layer_8,32,0.0007465582409622584,0.0007433699038301711,0.000186155815129041,0.010768445197754772,0.9892317689955235,1.0,0.993750000372529,0.6280846584122628,0.6265926496125758,0.84375,14.84375
0.1,keys,layer_8,32,0.0008163328671315639,0.0008163229559556839,0.00020393996135048553,0.010557369761841073,0.9894428681582212,1.0,0.993750000372529,0.6273272591643035,0.6265926496125758,0.75,13.75
0.0,values,layer_8,32,7.974449545145035e-09,7.974449545145035e-09,-3.4994506316159135e-09,0.0,1.0000002104789019,1.0,1.0,0.6265926496125758,0.6265926496125758,1.0,16.0
0.01,values,layer_8,32,0.0007626188955782709,0.0007555037699944478,0.00018967149971871322,0.010906150455184616,0.9890940841287374,1.0,0.9875000007450581,0.6283868197351694,0.6265926496125758,0.84375,14.90625
0.03,values,layer_8,32,0.0007390906193904812,0.0007356393527402361,0.000184270874996173,0.011102100142863947,0.988898130133748,1.0,0.993750000372529,0.627750953193754,0.6265926496125758,0.78125,14.3125
0.1,values,layer_8,32,0.0006686897764893729,0.0006678896003506907,0.000166988745078811,0.009722681712446501,0.9902775287628174,1.0,0.9812500011175871,0.6265816304367036,0.6265926496125758,0.90625,15.5
0.0,keys,layer_9,32,7.974449545145035e-09,7.974449545145035e-09,-3.4994506316159135e-09,0.0,1.0000002104789019,1.0,1.0,0.6265926496125758,0.6265926496125758,1.0,16.0
0.01,keys,layer_9,32,0.0005922145277850177,0.0005892323765408491,0.00014760741193953208,0.008705811950221687,0.9912944212555885,1.0,1.0,0.6292574172839522,0.6265926496125758,0.875,14.90625
0.03,keys,layer_9,32,0.0007192933529722723,0.0007132683288944008,0.0001789832953598136,0.010310736761312,0.9896894991397858,1.0,0.9875000007450581,0.6285558417439461,0.6265926496125758,0.84375,14.53125
0.1,keys,layer_9,32,0.0015160333760491085,0.001513425803040036,0.0003779083189385801,0.0140187317051641,0.9859814811497927,1.0,0.9812500011175871,0.6282990139443427,0.6265926496125758,0.8125,14.40625
0.0,values,layer_9,32,7.974449545145035e-09,7.974449545145035e-09,-3.4994506316159135e-09,0.0,1.0000002104789019,1.0,1.0,0.6265926496125758,0.6265926496125758,1.0,16.0
0.01,values,layer_9,32,0.0006328918151439211,0.0006307481897920297,0.00015790193054954216,0.01030642379089386,0.9896938074380159,1.0,1.0,0.628358434420079,0.6265926496125758,0.90625,15.40625
0.03,values,layer_9,32,0.0006042152120357969,0.0005991515826053728,0.0001503541014855614,0.00942933917440314,0.9905708804726601,1.0,0.993750000372529,0.628619167022407,0.6265926496125758,0.78125,14.5
0.1,values,layer_9,32,0.0006237322941728962,0.0006194162650672297,0.00015530994394907793,0.00956094585444589,0.9904392715543509,1.0,0.993750000372529,0.6275446338113397,0.6265926496125758,0.75,14.375
